,SPI Index,SMIMC Index,SMCI Index,SPIEX Index,SPI20 Index
1997-11-28,3634.65,690.17,3282.45,652.64,5775.9
1997-12-01,3692.21,698.25,3316.53,657.61,5875.1
1997-12-02,3714.92,701.68,3323.5,659.12,5919.9
1997-12-03,3717.32,707.05,3330.85,661.32,5922.7
1997-12-04,3741.68,713.76,3348.08,664.0,5969.5
1997-12-05,3761.85,717.0,3355.81,666.34,6009.0
1997-12-08,3800.67,730.84,3392.04,673.1,6095.3
1997-12-09,3803.55,733.02,3398.65,674.63,6103.2
1997-12-10,3776.83,727.38,3393.05,673.03,6056.6
1997-12-11,3752.31,718.01,3365.53,668.01,6021.8
1997-12-12,3754.19,717.59,3370.17,667.7,6018.7
1997-12-15,3731.83,707.64,3349.52,663.87,5986.6
1997-12-16,3789.1,714.2,3366.26,666.05,6092.7
1997-12-17,3808.05,721.08,3391.16,670.35,6122.1
1997-12-18,3808.88,720.67,3397.17,671.06,6115.1
1997-12-19,3738.24,715.69,3356.39,664.06,5989.9
1997-12-22,3770.4,719.49,3370.08,666.71,6049.3
1997-12-23,3769.99,720.07,3368.78,667.48,6044.7
1997-12-24,3772.37,719.92,3362.57,666.73,6046.7
1997-12-25,3772.37,719.92,3362.57,666.73,6046.7
1997-12-26,3772.37,719.92,3362.57,666.73,6046.7
1997-12-29,3849.71,728.24,3399.55,672.58,6190.4
1997-12-30,3889.56,734.63,3413.9,676.44,6267.6
1997-12-31,3898.15,735.49,3414.0,677.14,6265.5
1998-01-01,3898.15,735.49,3414.0,677.14,6265.5
1998-01-02,3898.15,735.49,3414.0,677.14,6265.5
1998-01-05,3972.64,753.51,3471.21,685.71,6397.0
1998-01-06,3965.26,757.82,3479.48,688.68,6375.7
1998-01-07,3972.97,757.9,3495.1,690.9,6390.0
1998-01-08,3934.81,752.84,3483.96,688.6,6330.2
1998-01-09,3893.94,746.49,3462.81,684.65,6251.8
1998-01-12,3781.36,723.45,3388.48,669.7,6062.1
1998-01-13,3840.5,732.95,3420.85,676.25,6169.3
1998-01-14,3832.87,732.52,3427.78,676.02,6149.8
1998-01-15,3825.94,733.02,3404.97,671.85,6148.5
1998-01-16,3891.12,738.83,3433.06,675.07,6274.0
1998-01-19,3932.35,744.85,3456.85,677.64,6340.4
1998-01-20,3963.05,748.14,3467.23,680.75,6397.5
1998-01-21,3965.05,747.66,3481.16,682.2,6391.4
1998-01-22,3946.96,743.06,3470.58,680.3,6356.1
1998-01-23,3968.6,753.78,3504.4,684.71,6391.0
1998-01-26,3978.33,751.4,3499.17,684.12,6411.0
1998-01-27,3983.27,749.59,3494.48,683.64,6424.0
1998-01-28,4033.91,756.74,3519.4,688.73,6508.7
1998-01-29,4047.06,757.17,3524.8,691.79,6530.4
1998-01-30,4078.41,760.48,3541.76,695.45,6582.6
1998-02-02,4139.41,766.21,3577.77,701.57,6688.0
1998-02-03,4162.71,772.95,3595.27,704.88,6720.7
1998-02-04,4158.46,778.52,3611.64,707.7,6708.9
1998-02-05,4191.68,783.07,3630.97,712.31,6772.0
1998-02-06,4239.16,785.98,3638.53,713.93,6857.1
1998-02-09,4244.2,785.09,3649.18,716.84,6828.4
1998-02-10,4262.29,793.0,3677.47,720.97,6860.8
1998-02-11,4303.42,799.27,3710.43,725.95,6931.6
1998-02-12,4261.42,790.91,3685.64,721.68,6856.0
1998-02-13,4280.2,789.65,3682.68,721.21,6898.9
1998-02-16,4284.53,785.97,3686.2,721.23,6905.3
1998-02-17,4332.88,799.94,3750.16,729.34,6990.5
1998-02-18,4318.95,799.8,3749.6,729.82,6966.2
1998-02-19,4308.49,801.57,3746.13,732.2,6953.2
1998-02-20,4328.29,802.32,3757.18,734.37,6986.7
1998-02-23,4334.81,808.02,3777.92,738.77,6986.1
1998-02-24,4309.73,807.59,3754.64,734.12,6945.0
1998-02-25,4373.64,814.28,3785.4,739.54,7065.4
1998-02-26,4404.63,821.73,3805.16,743.76,7118.6
1998-02-27,4426.14,829.29,3830.04,748.85,7153.1
1998-03-02,4489.18,833.45,3855.04,752.91,7273.0
1998-03-03,4481.72,831.45,3840.48,751.82,7259.5
1998-03-04,4418.99,827.97,3832.11,752.49,7130.5
1998-03-05,4387.11,822.76,3804.03,748.56,7077.3
1998-03-06,4457.73,834.15,3878.67,760.59,7197.2
1998-03-09,4461.76,835.76,3893.43,763.3,7187.5
1998-03-10,4503.57,851.6,3945.53,772.94,7246.5
1998-03-11,4529.07,860.22,3974.17,777.63,7276.7
1998-03-12,4529.79,866.82,3988.94,781.81,7267.9
1998-03-13,4566.86,873.48,4022.74,787.46,7328.0
1998-03-16,4529.73,870.51,4011.26,787.04,7261.2
1998-03-17,4527.94,875.18,4031.46,791.72,7236.5
1998-03-18,4470.52,870.15,4007.33,786.72,7132.4
1998-03-19,4477.35,875.84,4025.9,791.47,7143.8
1998-03-20,4561.81,883.39,4075.38,801.15,7300.5
1998-03-23,4583.24,890.36,4095.16,805.65,7341.0
1998-03-24,4620.56,899.32,4128.73,810.68,7407.4
1998-03-25,4654.78,910.77,4143.53,813.74,7472.1
1998-03-26,4624.25,905.39,4125.16,810.79,7415.9
1998-03-27,4687.27,913.56,4164.01,818.08,7530.3
1998-03-30,4691.33,912.93,4162.27,818.75,7536.3
1998-03-31,4716.64,914.75,4166.4,820.93,7585.5
1998-04-01,4737.22,911.37,4172.8,822.43,7615.5
1998-04-02,4751.08,910.96,4184.8,824.27,7638.8
1998-04-03,4797.64,917.4,4205.0,827.75,7725.9
1998-04-06,4847.72,920.51,4220.0,829.46,7827.7
1998-04-07,4804.0,916.09,4187.68,824.73,7744.3
1998-04-08,4725.78,914.33,4172.91,821.87,7588.1
1998-04-09,4746.2,916.34,4189.15,823.53,7624.1
1998-04-10,4746.2,916.34,4189.15,823.53,7624.1
1998-04-13,4746.2,916.34,4189.15,823.53,7624.1
1998-04-14,4761.78,916.97,4200.26,826.01,7662.9
1998-04-15,4744.75,919.15,4201.97,827.16,7616.3
1998-04-16,4681.89,909.0,4175.97,822.82,7500.1
1998-04-17,4657.15,909.31,4178.97,822.19,7453.7
1998-04-20,4694.56,922.89,4220.22,829.75,7500.1
1998-04-21,4630.96,925.71,4202.03,828.29,7369.1
1998-04-22,4607.1,931.25,4204.93,830.72,7308.9
1998-04-23,4583.08,927.22,4201.05,830.66,7265.5
1998-04-24,4568.08,919.93,4180.62,827.63,7232.3
1998-04-27,4470.53,895.38,4093.99,810.74,7053.5
1998-04-28,4535.76,895.21,4110.53,812.22,7180.1
1998-04-29,4571.55,899.51,4128.26,816.38,7241.8
1998-04-30,4657.6,909.37,4183.45,825.54,7401.4
1998-05-01,4657.6,909.37,4183.45,825.54,7401.4
1998-05-04,4789.25,936.51,4253.66,839.11,7640.8
1998-05-05,4769.75,934.46,4246.06,838.16,7596.2
1998-05-06,4779.91,934.87,4252.6,840.47,7610.8
1998-05-07,4739.35,931.25,4242.04,838.99,7536.0
1998-05-08,4772.98,932.91,4266.63,841.62,7587.1
1998-05-11,4830.12,954.93,4341.43,855.34,7677.5
1998-05-12,4802.74,949.35,4353.84,855.51,7627.3
1998-05-13,4779.45,945.85,4346.37,855.2,7582.8
1998-05-14,4765.72,947.37,4344.05,856.32,7550.6
1998-05-15,4748.85,952.38,4361.32,860.28,7519.4
1998-05-18,4669.49,941.09,4339.66,854.51,7371.4
1998-05-19,4730.59,947.86,4375.54,860.37,7483.2
1998-05-20,4740.01,955.79,4418.06,864.35,7495.8
1998-05-21,4740.01,955.79,4418.06,864.35,7495.8
1998-05-22,4770.23,965.22,4460.76,870.9,7542.7
1998-05-25,4827.31,967.78,4501.48,875.3,7657.1
1998-05-26,4864.69,972.83,4504.84,878.04,7731.9
1998-05-27,4803.03,961.39,4453.51,868.31,7633.5
1998-05-28,4789.31,958.31,4446.79,867.9,7605.0
1998-05-29,4823.96,967.86,4494.4,876.79,7656.1
1998-06-01,4823.96,967.86,4494.4,876.79,7656.1
1998-06-02,4820.33,963.24,4478.99,873.97,7657.5
1998-06-03,4836.02,959.95,4479.4,874.37,7676.3
1998-06-04,4801.05,964.85,4489.75,876.19,7592.9
1998-06-05,4859.78,966.93,4503.15,877.39,7699.5
1998-06-08,4869.67,965.83,4516.12,879.02,7743.4
1998-06-09,4851.56,963.49,4513.24,878.47,7716.8
1998-06-10,4817.06,961.65,4493.01,875.71,7652.6
1998-06-11,4730.08,948.79,4455.03,868.05,7498.4
1998-06-12,4678.16,932.83,4383.35,857.46,7417.4
1998-06-15,4624.14,909.18,4297.92,842.05,7342.7
1998-06-16,4649.09,918.7,4334.52,845.0,7388.7
1998-06-17,4745.34,936.87,4418.05,854.6,7562.7
1998-06-18,4706.73,933.58,4426.32,853.74,7488.0
1998-06-19,4725.7,940.27,4434.28,856.12,7518.6
1998-06-22,4718.12,941.96,4411.55,853.82,7511.8
1998-06-23,4778.44,947.56,4426.73,857.1,7624.8
1998-06-24,4811.68,946.06,4434.83,857.99,7667.9
1998-06-25,4874.62,951.5,4474.21,863.18,7794.7
1998-06-26,4889.42,950.59,4473.98,864.81,7816.9
1998-06-29,4927.04,956.63,4488.12,870.14,7881.9
1998-06-30,4932.36,965.9,4498.79,873.19,7882.0
1998-07-01,5023.15,982.04,4549.75,880.15,8038.2
1998-07-02,5021.76,981.05,4544.49,877.59,8047.3
1998-07-03,5053.41,987.39,4566.79,882.2,8099.0
1998-07-06,5091.22,995.26,4601.43,884.74,8166.0
1998-07-07,5092.25,1001.39,4620.7,887.42,8160.0
1998-07-08,5130.01,1008.97,4633.26,890.25,8227.2
1998-07-09,5123.14,1016.82,4651.06,895.49,8205.0
1998-07-10,5113.75,1015.07,4644.58,894.87,8192.4
1998-07-13,5089.73,1011.59,4653.4,897.52,8141.9
1998-07-14,5112.96,1017.07,4664.08,898.46,8180.5
1998-07-15,5101.85,1012.66,4687.95,899.97,8158.1
1998-07-16,5088.48,1017.68,4690.26,900.0,8126.5
1998-07-17,5177.18,1026.11,4714.69,904.36,8288.2
1998-07-20,5237.39,1036.84,4740.42,908.49,8400.8
1998-07-21,5237.33,1036.39,4707.14,904.2,8412.0
1998-07-22,5195.83,1024.18,4665.27,899.4,8340.7
1998-07-23,5133.32,1014.05,4623.41,892.57,8229.2
1998-07-24,5118.16,1009.74,4623.59,889.92,8205.7
1998-07-27,5003.93,996.27,4564.46,881.51,7998.7
1998-07-28,5057.86,994.18,4560.3,881.82,8093.0
1998-07-29,5059.65,989.96,4542.3,877.8,8102.7
1998-07-30,5121.59,998.69,4571.86,881.07,8205.5
1998-07-31,5146.74,1006.88,4597.12,886.34,8239.5
1998-08-03,5087.69,995.59,4548.06,877.95,8139.2
1998-08-04,5102.67,998.31,4553.05,877.91,8170.2
1998-08-05,4968.51,968.9,4443.31,859.15,7943.2
1998-08-06,4909.83,958.64,4398.42,851.71,7846.2
1998-08-07,4971.16,963.58,4422.35,858.05,7952.9
1998-08-10,4844.45,945.18,4342.04,844.6,7721.3
1998-08-11,4677.99,909.66,4205.09,820.51,7447.9
1998-08-12,4768.48,923.04,4244.04,827.88,7607.5
1998-08-13,4728.03,910.75,4203.15,821.19,7552.6
1998-08-14,4794.42,919.1,4251.01,827.06,7676.3
1998-08-17,4776.12,915.15,4213.47,821.75,7642.1
1998-08-18,4887.02,919.37,4264.02,829.91,7841.3
1998-08-19,4863.78,917.2,4267.82,830.5,7787.6
1998-08-20,4801.97,901.74,4218.74,821.95,7681.9
1998-08-21,4638.56,870.13,4108.93,805.31,7393.8
1998-08-24,4562.0,852.92,4054.79,794.1,7257.7
1998-08-25,4635.85,858.8,4100.38,799.8,7389.5
1998-08-26,4531.98,829.41,3990.31,781.52,7212.4
1998-08-27,4311.25,792.57,3827.62,753.8,6845.0
1998-08-28,4275.64,784.59,3782.48,745.36,6786.9
1998-08-31,4216.71,774.7,3755.12,742.91,6679.4
1998-09-01,4159.3,767.23,3701.33,730.32,6584.5
1998-09-02,4308.42,785.46,3801.62,748.01,6840.9
1998-09-03,4174.77,764.16,3710.17,734.05,6605.1
1998-09-04,4210.05,758.1,3708.07,733.75,6674.2
1998-09-07,4300.29,763.4,3699.34,733.93,6848.7
1998-09-08,4399.45,778.16,3740.07,739.85,7033.8
1998-09-09,4278.89,765.56,3709.9,736.01,6802.4
1998-09-10,4105.77,733.21,3584.19,714.28,6502.3
1998-09-11,4093.85,726.11,3587.62,712.42,6480.7
1998-09-14,4205.77,734.23,3633.76,719.53,6681.4
1998-09-15,4156.05,728.19,3618.61,718.44,6585.7
1998-09-16,4232.9,735.13,3660.49,724.38,6718.6
1998-09-17,4062.05,712.0,3574.37,712.55,6405.2
1998-09-18,4020.04,700.92,3536.55,704.41,6342.7
1998-09-21,3832.49,669.9,3392.13,681.2,6021.5
1998-09-22,3886.22,674.19,3407.58,685.02,6111.1
1998-09-23,3998.49,682.68,3431.45,688.58,6324.5
1998-09-24,3918.08,676.35,3414.22,687.3,6168.7
1998-09-25,3863.81,664.2,3347.32,672.86,6085.1
1998-09-28,3902.94,672.66,3381.22,678.19,6149.7
1998-09-29,3832.34,667.74,3359.54,675.6,6019.8
1998-09-30,3692.44,652.48,3294.22,665.15,5760.4
1998-10-01,3524.88,621.82,3160.84,640.49,5486.0
1998-10-02,3386.39,602.09,3051.3,620.47,5256.4
1998-10-05,3311.28,604.17,3039.71,621.37,5126.5
1998-10-06,3527.86,624.47,3133.19,631.38,5523.7
1998-10-07,3501.99,629.2,3158.49,635.79,5462.1
1998-10-08,3401.53,610.34,3087.5,622.81,5293.7
1998-10-09,3468.62,622.2,3117.48,627.82,5419.0
1998-10-12,3646.66,638.4,3201.69,639.96,5737.9
1998-10-13,3652.53,639.66,3198.63,640.04,5744.9
1998-10-14,3754.99,653.26,3243.98,646.45,5922.5
1998-10-15,3830.74,670.9,3308.62,657.96,6046.4
1998-10-16,3848.8,683.58,3358.44,667.48,6066.1
1998-10-19,3812.27,674.01,3342.43,665.51,6010.3
1998-10-20,3922.95,695.33,3415.59,676.23,6194.0
1998-10-21,3895.2,698.46,3432.44,679.48,6134.1
1998-10-22,3940.33,700.64,3442.69,683.23,6225.9
1998-10-23,3942.93,700.98,3434.51,681.82,6226.9
1998-10-26,3998.9,704.42,3460.42,687.36,6322.3
1998-10-27,4075.28,718.91,3545.04,698.58,6449.8
1998-10-28,4052.48,722.75,3525.41,697.51,6411.4
1998-10-29,4062.07,725.45,3552.28,701.87,6428.6
1998-10-30,4143.33,749.07,3649.52,719.49,6550.6
1998-11-02,4200.78,756.13,3694.11,729.03,6642.4
1998-11-03,4177.56,752.63,3687.19,729.57,6596.5
1998-11-04,4261.78,762.61,3744.97,738.8,6745.4
1998-11-05,4161.92,757.0,3697.78,734.6,6557.5
1998-11-06,4217.5,770.84,3743.18,742.09,6649.3
1998-11-09,4211.05,773.22,3742.65,745.22,6651.1
1998-11-10,4162.09,760.48,3711.31,736.94,6564.1
1998-11-11,4216.08,766.6,3760.05,743.75,6657.4
1998-11-12,4245.0,764.08,3765.25,742.57,6753.3
1998-11-13,4233.51,760.01,3757.92,739.38,6703.9
1998-11-16,4267.28,754.94,3734.84,736.11,6774.6
1998-11-17,4271.8,748.44,3706.59,730.93,6789.0
1998-11-18,4310.52,754.03,3741.5,737.86,6850.9
1998-11-19,4394.07,763.43,3785.87,745.43,6993.8
1998-11-20,4476.19,766.66,3806.56,749.03,7138.0
1998-11-23,4582.84,773.87,3838.1,754.18,7334.3
1998-11-24,4496.77,771.08,3812.44,752.4,7170.3
1998-11-25,4438.17,764.87,3797.12,748.75,7055.8
1998-11-26,4502.8,776.74,3839.84,757.23,7161.1
1998-11-27,4534.65,782.2,3861.17,759.86,7216.4
1998-11-30,4462.95,780.08,3865.88,763.02,7083.1
1998-12-01,4292.75,755.53,3749.23,744.16,6784.3
1998-12-02,4273.65,753.2,3760.81,744.79,6747.0
1998-12-03,4304.05,751.84,3758.53,742.52,6813.3
1998-12-04,4311.87,749.7,3765.0,742.45,6822.7
1998-12-07,4333.54,752.13,3771.24,743.28,6859.0
1998-12-08,4309.34,752.02,3766.21,742.79,6810.4
1998-12-09,4312.21,748.3,3769.32,741.91,6814.2
1998-12-10,4250.1,755.87,3793.36,744.09,6699.1
1998-12-11,4227.06,746.95,3776.94,737.53,6662.5
1998-12-14,4220.41,745.23,3786.31,735.83,6659.3
1998-12-15,4275.94,738.89,3779.58,734.59,6768.2
1998-12-16,4342.16,753.36,3819.45,741.21,6886.5
1998-12-17,4426.61,760.4,3849.85,746.46,7041.0
1998-12-18,4404.87,757.69,3824.89,742.82,7003.7
1998-12-21,4494.33,765.78,3846.64,745.66,7170.4
1998-12-22,4454.22,771.13,3857.66,749.66,7091.2
1998-12-23,4490.26,770.4,3865.63,751.3,7160.8
1998-12-24,4490.26,770.4,3865.63,751.3,7160.8
1998-12-25,4490.26,770.4,3865.63,751.3,7160.8
1998-12-28,4546.1,775.76,3893.83,755.75,7255.5
1998-12-29,4518.59,775.47,3893.32,757.0,7203.0
1998-12-30,4497.12,777.86,3895.44,758.95,7160.7
1998-12-31,4497.12,777.86,3895.44,765.81,7160.7
1999-01-01,4497.12,777.86,3895.44,765.81,7160.7
1999-01-04,4650.22,791.92,3943.97,765.81,7441.8
1999-01-05,4709.14,796.44,3962.71,770.29,7545.8
1999-01-06,4781.92,804.3,3997.35,776.89,7668.8
1999-01-07,4716.7,795.67,3948.85,771.89,7549.7
1999-01-08,4767.01,802.73,3968.97,776.47,7633.7
1999-01-11,4676.18,796.37,3916.35,769.1,7464.4
1999-01-12,4649.22,784.79,3880.41,762.54,7427.2
1999-01-13,4479.88,771.69,3804.59,749.49,7125.0
1999-01-14,4460.37,769.59,3802.56,749.59,7088.0
1999-01-15,4530.06,769.81,3834.97,749.98,7218.1
1999-01-18,4550.54,775.68,3837.63,753.23,7248.1
1999-01-19,4528.78,771.82,3816.03,750.35,7207.7
1999-01-20,4577.41,778.34,3828.38,752.41,7300.2
1999-01-21,4488.15,773.35,3800.13,750.41,7125.4
1999-01-22,4437.13,770.19,3777.31,745.88,7036.4
1999-01-25,4457.73,768.28,3770.73,744.07,7076.2
1999-01-26,4460.0,770.04,3793.47,745.91,7074.6
1999-01-27,4440.06,769.39,3790.02,745.95,7030.2
1999-01-28,4495.41,770.82,3796.8,747.83,7137.8
1999-01-29,4532.24,776.71,3822.09,751.48,7201.2
1999-02-01,4578.86,779.67,3825.86,752.34,7291.2
1999-02-02,4547.94,780.44,3834.25,753.01,7225.1
1999-02-03,4529.71,782.44,3830.17,752.54,7193.0
1999-02-04,4500.77,779.95,3818.0,752.05,7137.2
1999-02-05,4500.22,782.79,3824.6,754.46,7137.0
1999-02-08,4456.04,776.12,3809.23,751.23,7055.9
1999-02-09,4393.3,769.15,3773.18,746.95,6943.0
1999-02-10,4362.03,762.05,3753.18,742.01,6891.2
1999-02-11,4368.27,763.17,3768.25,744.74,6898.9
1999-02-12,4404.86,773.08,3788.34,747.53,6963.1
1999-02-15,4418.12,771.67,3795.89,747.75,6988.5
1999-02-16,4436.13,774.53,3807.33,750.76,7015.2
1999-02-17,4450.7,769.45,3782.67,747.67,7045.9
1999-02-18,4414.54,768.02,3771.89,746.68,6981.6
1999-02-19,4393.91,767.52,3763.08,745.4,6942.7
1999-02-22,4467.82,775.22,3794.85,749.65,7076.7
1999-02-23,4508.85,777.02,3808.68,751.93,7145.7
1999-02-24,4557.99,777.62,3823.87,753.97,7233.7
1999-02-25,4487.86,769.72,3800.82,750.02,7101.8
1999-02-26,4470.42,771.78,3811.93,753.81,7063.8
1999-03-01,4434.8,772.12,3799.74,753.05,6995.0
1999-03-02,4419.41,756.1,3771.6,747.47,6976.5
1999-03-03,4427.32,750.12,3752.39,745.78,6986.1
1999-03-04,4495.5,758.51,3774.79,750.18,7106.8
1999-03-05,4557.95,771.1,3806.07,757.68,7213.3
1999-03-08,4540.36,774.68,3808.12,759.06,7185.9
1999-03-09,4581.23,770.16,3814.09,759.03,7267.2
1999-03-10,4553.1,774.04,3828.38,761.83,7209.4
1999-03-11,4618.01,786.31,3887.34,771.4,7322.6
1999-03-12,4588.18,790.01,3912.49,777.19,7250.7
1999-03-15,4581.31,792.56,3915.02,777.04,7240.9
1999-03-16,4571.79,790.7,3899.9,775.42,7218.9
1999-03-17,4580.65,791.48,3913.91,776.64,7231.8
1999-03-18,4565.45,793.3,3925.85,778.83,7195.7
1999-03-19,4580.94,805.59,3965.68,787.3,7208.3
1999-03-22,4550.38,797.47,3944.61,784.65,7153.6
1999-03-23,4469.34,787.75,3901.02,778.19,7013.6
1999-03-24,4431.31,782.36,3872.31,771.92,6949.0
1999-03-25,4507.87,792.77,3916.58,779.39,7082.2
1999-03-26,4466.94,792.12,3906.23,778.81,7008.2
1999-03-29,4513.2,790.26,3914.98,779.93,7086.3
1999-03-30,4481.86,790.43,3924.83,782.36,7024.1
1999-03-31,4539.26,797.96,3948.47,786.87,7130.2
1999-04-01,4536.8,799.49,3938.42,784.48,7132.4
1999-04-02,4536.8,799.49,3938.42,784.48,7132.4
1999-04-05,4536.8,799.49,3938.42,784.48,7132.4
1999-04-06,4560.65,803.89,3959.4,789.66,7170.0
1999-04-07,4590.35,810.69,3990.64,796.25,7216.8
1999-04-08,4650.64,814.21,4003.24,797.23,7332.9
1999-04-09,4682.18,820.46,4038.41,802.5,7386.9
1999-04-12,4670.0,817.01,4041.92,802.65,7352.9
1999-04-13,4678.3,817.59,4058.23,804.95,7366.2
1999-04-14,4681.91,814.6,4056.9,806.26,7378.2
1999-04-15,4608.62,811.17,4039.65,805.29,7234.1
1999-04-16,4571.22,805.51,4015.69,802.86,7164.8
1999-04-19,4619.55,812.61,4039.67,805.07,7248.8
1999-04-20,4550.17,803.81,4008.22,797.68,7129.4
1999-04-21,4549.04,803.66,4011.83,798.36,7124.7
1999-04-22,4580.92,809.59,4033.1,804.19,7179.8
1999-04-23,4569.8,811.16,4035.31,806.49,7145.8
1999-04-26,4639.89,818.08,4058.4,810.63,7254.7
1999-04-27,4721.13,828.99,4110.41,817.71,7377.3
1999-04-28,4715.93,829.77,4111.72,819.26,7360.9
1999-04-29,4688.55,830.47,4118.99,822.17,7304.6
1999-04-30,4714.57,840.81,4158.34,831.26,7335.5
1999-05-03,4771.65,844.31,4169.57,832.74,7443.1
1999-05-04,4728.33,846.29,4184.8,837.23,7355.9
1999-05-05,4687.94,840.56,4163.15,833.57,7283.8
1999-05-06,4663.62,840.63,4172.5,836.56,7234.9
1999-05-07,4654.39,841.44,4167.74,835.62,7215.4
1999-05-10,4660.05,842.01,4172.33,835.43,7225.6
1999-05-11,4652.71,843.52,4190.7,838.36,7202.2
1999-05-12,4630.07,846.28,4184.66,838.07,7161.5
1999-05-13,4630.07,846.28,4184.66,838.07,7161.5
1999-05-14,4576.58,841.39,4146.54,832.45,7071.1
1999-05-17,4488.1,831.37,4102.25,824.11,6910.9
1999-05-18,4543.14,838.54,4139.32,830.42,7007.8
1999-05-19,4555.46,837.8,4141.54,831.73,7034.9
1999-05-20,4600.47,843.7,4180.32,837.67,7109.1
1999-05-21,4572.04,839.29,4169.15,835.75,7055.2
1999-05-24,4572.04,839.29,4169.15,835.75,7055.2
1999-05-25,4473.37,828.04,4113.2,825.5,6887.6
1999-05-26,4480.44,827.56,4110.7,826.42,6895.1
1999-05-27,4402.17,823.76,4070.01,823.23,6750.6
1999-05-28,4426.31,824.59,4081.31,825.34,6787.9
1999-05-31,4494.29,829.91,4099.33,827.77,6911.6
1999-06-01,4474.09,826.36,4085.58,825.56,6877.9
1999-06-02,4525.81,828.95,4109.36,826.99,6970.8
1999-06-03,4581.88,836.86,4142.76,831.99,7060.2
1999-06-04,4641.97,849.4,4180.88,840.13,7156.4
1999-06-07,4675.44,843.87,4171.28,838.48,7215.1
1999-06-08,4663.48,840.56,4168.92,838.66,7194.8
1999-06-09,4669.28,837.5,4165.66,837.3,7190.6
1999-06-10,4583.73,835.81,4166.39,836.72,7026.4
1999-06-11,4576.54,827.92,4165.09,834.77,7054.6
1999-06-14,4578.49,827.26,4164.11,835.19,7030.8
1999-06-15,4595.72,828.87,4174.77,836.42,7060.1
1999-06-16,4622.78,832.69,4174.77,837.04,7103.1
1999-06-17,4654.4,836.96,4187.28,839.43,7153.0
1999-06-18,4682.46,838.51,4193.05,840.77,7189.8
1999-06-21,4725.68,845.4,4221.22,846.79,7266.4
1999-06-22,4672.6,839.89,4207.78,844.55,7168.0
1999-06-23,4623.13,834.32,4192.67,841.73,7076.0
1999-06-24,4594.62,832.21,4174.41,838.15,7031.0
1999-06-25,4554.23,828.65,4162.3,837.26,6964.0
1999-06-28,4547.4,827.68,4167.42,837.55,6945.9
1999-06-29,4581.97,831.52,4186.47,839.66,7007.0
1999-06-30,4530.85,833.48,4182.18,839.48,6908.9
1999-07-01,4637.56,840.53,4217.86,843.41,7091.5
1999-07-02,4700.67,838.82,4219.96,843.19,7206.2
1999-07-05,4748.3,837.16,4231.24,845.12,7292.2
1999-07-06,4700.86,846.04,4236.59,846.23,7203.0
1999-07-07,4681.96,851.07,4264.81,850.97,7155.8
1999-07-08,4689.56,852.02,4269.6,851.31,7171.9
1999-07-09,4683.25,851.41,4269.38,852.01,7156.1
1999-07-12,4695.37,854.23,4276.09,853.21,7176.7
1999-07-13,4632.72,852.82,4257.93,850.17,7066.0
1999-07-14,4653.76,858.74,4298.24,858.15,7093.9
1999-07-15,4665.74,859.06,4297.93,858.2,7112.5
1999-07-16,4645.54,856.55,4295.53,858.32,7077.2
1999-07-19,4659.3,854.27,4291.67,858.39,7104.2
1999-07-20,4593.44,843.76,4251.17,851.7,6990.8
1999-07-21,4604.7,841.47,4231.85,848.16,7016.9
1999-07-22,4566.39,839.32,4222.3,847.12,6949.7
1999-07-23,4485.39,829.77,4187.72,842.46,6802.1
1999-07-26,4444.04,830.92,4163.66,839.49,6729.6
1999-07-27,4494.89,833.47,4179.53,841.76,6817.9
1999-07-28,4501.79,833.57,4182.51,843.79,6829.2
1999-07-29,4434.46,824.77,4148.75,838.88,6713.6
1999-07-30,4531.51,823.62,4171.93,840.84,6887.4
1999-08-02,4548.9,815.51,4149.89,835.87,6925.6
1999-08-03,4545.51,820.0,4152.73,836.44,6916.7
1999-08-04,4536.15,820.58,4151.02,836.48,6895.2
1999-08-05,4452.12,811.44,4097.35,827.14,6751.1
1999-08-06,4430.96,812.85,4105.5,828.97,6710.5
1999-08-09,4440.16,814.98,4105.96,829.77,6721.8
1999-08-10,4379.42,810.28,4078.74,824.4,6616.7
1999-08-11,4419.98,814.1,4108.87,828.19,6686.0
1999-08-12,4490.04,824.52,4148.99,835.34,6806.1
1999-08-13,4560.27,831.38,4168.84,839.18,6934.4
1999-08-16,4591.94,833.87,4195.38,844.43,6988.9
1999-08-17,4594.61,838.96,4206.03,846.85,6993.8
1999-08-18,4593.14,837.38,4200.22,846.62,6988.8
