,SPI Index,SPI19 Index,SMCI Index,SPI21 Index,MXEU0MT Index,MXEU0CS Index,MXEU0IN Index,MXEU0CD Index,MXEU0HC Index,MXEU0FN Index,EURCHF Curncy
2018-11-16,10432.3,24471.46,14887.96,9882.39,249.91,242.73,216.65,146.42,179.13,59.15,1.1416
2018-11-19,10312.5,24304.09,14661.73,9775.24,247.96,240.95,214.18,145.08,178.11,58.97,1.1372200000000001
2018-11-20,10261.54,24066.87,14495.54,9740.92,241.47,240.9,211.83,143.43,178.08,57.74,1.13197
2018-11-21,10343.41,24165.93,14629.46,9817.13,244.49,242.39,214.75,146.3,178.09,58.6,1.1331
2018-11-22,10286.86,24130.17,14609.28,9754.3,240.9,241.06,213.51,145.82,177.25,58.15,1.1351499999999999
2018-11-23,10358.24,24068.8,14693.63,9826.7,238.87,242.74,215.09,146.7,179.58,58.47,1.13112
2018-11-26,10450.44,24165.74,14858.99,9910.68,241.29,242.44,218.2,148.17,180.24,59.8,1.13192
2018-11-27,10416.09,24235.41,14818.37,9875.43,237.59,243.66,217.78,146.74,179.5,59.7,1.12795
2018-11-28,10413.88,24245.46,14859.61,9867.12,238.19,242.87,217.54,146.67,180.3,59.61,1.1293199999999999
2018-11-29,10542.09,24233.97,14980.35,10000.32,240.3,242.85,219.16,146.48,181.37,59.45,1.13396
2018-11-30,10540.95,24130.76,14824.64,10021.28,238.75,242.89,218.41,144.94,183.05,59.1,1.13087
2018-12-03,10632.0,24458.21,15059.39,10092.06,244.14,242.49,221.53,148.72,182.4,59.88,1.1332200000000001
2018-12-04,10602.37,24313.73,14917.11,10078.4,241.53,243.57,218.3,146.27,182.72,59.03,1.13191
2018-12-05,10442.87,24105.56,14728.72,9920.23,237.8,240.98,214.18,145.39,180.29,58.35,1.1323
2018-12-06,10128.86,23545.86,14308.67,9617.08,229.28,235.79,207.03,140.64,175.3,56.06,1.13003
2018-12-07,10220.83,23684.5,14399.26,9710.56,231.86,238.12,207.94,141.16,175.37,56.25,1.12825
2018-12-10,10002.02,23255.85,14104.55,9499.99,225.53,235.26,203.66,137.81,173.6,54.94,1.12471
2018-12-11,10182.89,23364.39,14297.48,9683.58,230.49,238.41,207.64,140.54,176.31,55.37,1.1243
2018-12-12,10346.57,23575.63,14553.63,9837.4,234.77,241.04,211.99,142.43,178.95,56.59,1.1284399999999999
2018-12-13,10295.34,23460.67,14515.53,9784.05,235.03,240.11,211.44,142.58,178.33,56.6,1.12882
2018-12-14,10175.98,23173.5,14325.26,9673.77,232.89,238.11,209.46,140.89,177.43,56.33,1.12811
2018-12-17,10038.49,22905.35,14064.94,9551.68,231.55,234.98,207.42,138.58,175.34,55.52,1.12655
2018-12-18,9940.71,22750.26,13901.92,9461.46,230.78,232.66,207.25,138.52,172.99,55.34,1.12845
2018-12-19,9953.93,22812.3,13934.77,9471.74,233.59,232.79,206.43,139.01,172.57,55.53,1.13333
2018-12-20,9798.58,22516.35,13618.65,9336.71,228.91,231.31,203.03,136.25,171.4,54.54,1.13345
2018-12-21,9812.59,22682.47,13681.23,9342.76,230.88,231.77,202.41,136.74,171.27,54.52,1.13002
2018-12-24,9812.59,22682.47,13681.23,9342.76,230.57,230.12,201.9,135.64,171.13,54.23,1.12762
2018-12-25,9812.59,22682.47,13681.23,9342.76,230.57,230.12,201.9,135.64,171.13,54.23,1.12591
2018-12-26,9812.59,22682.47,13681.23,9342.76,230.3,229.9,201.72,135.55,171.03,54.16,1.1292
2018-12-27,9576.69,22545.2,13543.62,9087.71,226.68,225.17,199.97,133.56,167.3,53.4,1.12969
2018-12-28,9830.06,22940.86,13855.8,9336.59,230.41,228.48,203.79,136.03,171.24,54.7,1.12588
2018-12-31,9830.06,22940.86,13855.8,9336.59,231.63,229.03,205.0,137.24,171.46,54.92,1.12555
2019-01-01,9830.06,22940.86,13855.8,9336.59,231.63,229.03,205.0,137.24,171.46,54.92,1.12634
2019-01-02,9830.06,22940.86,13855.8,9336.59,229.53,228.3,204.48,136.2,171.93,54.7,1.12252
2019-01-03,9858.59,22958.75,13688.13,9392.53,225.12,228.44,200.29,133.69,171.72,54.37,1.12702
2019-01-04,10033.3,23230.24,14057.47,9543.16,235.61,232.37,207.48,138.4,175.32,56.27,1.12437
2019-01-07,9970.79,23397.76,14194.32,9449.79,236.02,229.52,207.17,139.03,173.57,56.11,1.12473
2019-01-08,10077.94,23585.1,14355.72,9550.81,237.77,230.92,210.49,141.71,175.27,56.47,1.12338
2019-01-09,10148.06,23892.98,14496.37,9610.18,240.65,230.73,212.14,143.91,176.25,56.45,1.12537
2019-01-10,10266.56,23891.63,14564.41,9739.19,240.09,232.5,212.0,143.28,176.87,56.99,1.13094
2019-01-11,10293.34,23735.7,14584.68,9769.35,239.72,234.52,211.47,143.4,176.34,57.18,1.1284
2019-01-14,10218.85,23658.23,14532.05,9690.44,238.95,233.26,210.61,142.79,173.82,57.25,1.12503
2019-01-15,10292.77,23732.96,14554.25,9772.86,240.35,234.21,211.3,142.71,175.7,57.19,1.12592
2019-01-16,10358.72,23964.21,14804.47,9813.25,241.43,232.13,212.99,143.37,175.92,58.35,1.12832
2019-01-17,10408.94,23832.99,14865.43,9864.95,242.71,234.25,213.35,143.02,176.01,57.88,1.13193
2019-01-18,10525.14,23960.1,15024.89,9977.45,248.0,237.15,217.8,146.12,177.65,59.15,1.13096
2019-01-21,10512.3,23994.54,15052.72,9958.31,246.96,236.28,218.39,146.38,177.19,59.04,1.13398
2019-01-22,10465.61,23824.84,14960.58,9918.2,245.03,236.15,217.64,146.18,177.04,58.62,1.1333199999999999
2019-01-23,10468.35,23787.94,15035.71,9911.56,242.76,236.83,216.65,146.07,177.05,58.74,1.13307
2019-01-24,10451.43,23839.04,15088.7,9884.05,243.08,236.18,217.51,147.17,175.96,58.81,1.12662
2019-01-25,10434.48,23915.68,15107.6,9860.88,248.02,235.78,219.63,148.54,175.51,59.42,1.13294
2019-01-28,10367.76,23873.11,15023.28,9794.97,246.55,234.24,218.1,147.2,173.6,58.66,1.13329
2019-01-29,10465.25,23817.18,15102.02,9898.59,249.01,238.26,219.97,147.32,175.32,58.83,1.1374900000000001
2019-01-30,10509.19,23869.61,15205.88,9935.16,251.53,240.31,220.47,149.32,175.48,58.92,1.14092
2019-01-31,10514.35,23855.12,15157.69,9947.89,250.81,241.78,219.27,149.77,177.46,58.09,1.13786
2019-02-01,10530.31,23868.78,15102.62,9973.88,252.7,242.56,221.14,150.77,178.2,58.11,1.1405
2019-02-04,10541.91,23802.18,15081.1,9991.05,253.29,242.89,220.92,149.85,179.21,57.91,1.14083
2019-02-05,10698.55,24031.7,15269.03,10145.77,256.15,246.96,224.12,152.65,182.07,58.57,1.14124
2019-02-06,10695.03,24066.51,15314.75,10135.06,256.76,245.81,223.9,152.03,182.18,58.99,1.1394
2019-02-07,10571.75,23830.35,15092.13,10024.07,251.0,245.28,219.94,148.09,180.97,57.97,1.13657
2019-02-08,10527.03,23653.85,14917.7,9997.54,248.24,245.17,218.28,146.48,181.4,57.49,1.13292
2019-02-11,10600.11,23758.95,15051.56,10063.45,249.99,246.92,220.89,148.16,181.85,58.13,1.13256
2019-02-12,10661.1,23791.09,15167.71,10118.45,251.78,246.64,221.88,150.33,182.61,58.46,1.13961
2019-02-13,10696.3,23742.41,15215.72,10153.5,254.75,248.69,223.57,151.66,182.71,58.73,1.13726
2019-02-14,10705.15,23836.53,15311.56,10149.77,254.02,248.42,224.81,149.53,183.67,58.04,1.13525
2019-02-15,10805.32,23889.1,15352.06,10260.57,258.39,251.29,228.79,151.21,186.3,59.33,1.13532
2019-02-18,10847.32,24006.61,15428.51,10297.9,259.23,252.54,228.56,151.52,186.15,59.5,1.13589
2019-02-19,10826.27,23888.98,15378.65,10281.39,259.15,251.78,227.88,151.93,185.62,59.22,1.1354899999999999
2019-02-20,10899.97,24026.28,15468.73,10353.65,262.63,253.04,230.16,153.51,186.85,59.52,1.13489
2019-02-21,10925.41,23967.4,15458.06,10385.42,260.22,254.1,230.16,153.56,186.06,58.9,1.1348
2019-02-22,10936.6,24063.86,15510.71,10390.26,263.13,252.46,231.79,153.95,185.91,59.05,1.13384
2019-02-25,10986.72,24033.88,15606.21,10436.06,262.81,252.09,232.05,155.75,186.41,59.6,1.13578
2019-02-26,11047.79,24202.24,15661.4,10497.99,265.68,252.59,232.43,156.78,186.75,59.92,1.13798
2019-02-27,10982.75,24073.42,15564.3,10436.71,264.81,249.49,230.84,155.9,186.61,60.41,1.13811
2019-02-28,10964.46,24079.53,15559.93,10415.89,262.23,249.91,230.92,156.0,186.43,60.87,1.13534
2019-03-01,11003.17,24222.32,15686.14,10442.34,263.94,252.17,230.78,157.86,187.39,60.91,1.13584
2019-03-04,11046.27,24365.04,15758.47,10481.24,264.99,252.82,232.27,158.12,187.85,60.94,1.13291
2019-03-05,11061.57,24277.57,15762.69,10499.48,264.95,254.34,232.0,157.81,189.12,60.76,1.13559
2019-03-06,11067.39,24238.3,15770.58,10505.62,265.69,255.5,231.46,156.88,188.79,60.78,1.1360999999999999
2019-03-07,11042.46,23956.34,15613.14,10501.22,260.3,258.74,229.79,154.92,187.85,59.83,1.13424
2019-03-08,10973.77,23712.12,15468.51,10443.48,257.2,257.69,227.16,152.84,186.7,59.07,1.13238
2019-03-11,11059.13,23834.87,15620.83,10520.97,260.49,257.99,229.03,153.87,187.72,59.79,1.1366
2019-03-12,11054.18,24030.15,15642.79,10510.04,260.45,257.88,229.45,153.5,187.33,59.71,1.13718
2019-03-13,11115.77,23944.16,15713.57,10573.24,263.12,258.44,230.69,153.87,188.57,60.26,1.13565
2019-03-14,11223.63,23941.37,15822.5,10684.39,262.79,260.92,232.64,155.33,190.15,60.83,1.13447
2019-03-15,11232.13,24012.96,15913.53,10681.01,263.84,262.23,234.53,156.61,190.5,61.41,1.13487
2019-03-18,11238.54,24048.86,15875.28,10693.34,265.05,263.31,234.95,156.09,190.42,61.88,1.13448
2019-03-19,11273.08,24071.27,15987.68,10718.06,267.61,264.15,236.82,158.51,191.22,61.97,1.13447
2019-03-20,11210.25,23986.39,15853.99,10663.88,265.2,263.6,234.14,155.85,190.16,61.08,1.1327
2019-03-21,11210.12,23869.49,15823.18,10669.2,265.37,265.84,234.13,154.89,190.67,60.42,1.12792
2019-03-22,11061.88,23750.64,15600.32,10527.86,261.05,263.91,229.31,153.14,189.15,59.41,1.12279
2019-03-25,11038.06,23508.96,15534.46,10511.66,260.65,262.77,227.93,153.4,188.27,59.21,1.12263
2019-03-26,11145.93,23528.55,15608.84,10627.23,261.45,265.84,229.28,154.24,191.11,59.25,1.12109
2019-03-27,11140.68,23591.75,15562.86,10626.71,261.26,266.29,229.82,154.65,190.33,59.65,1.12011
2019-03-28,11161.6,23657.81,15587.68,10647.02,261.93,266.99,229.66,154.19,191.87,59.07,1.11825
2019-03-29,11241.19,23829.64,15755.13,10715.22,264.55,267.44,232.49,156.17,192.05,59.31,1.11635
2019-04-01,11319.26,24046.83,15986.48,10772.43,271.03,267.08,236.35,159.01,193.09,60.55,1.11961
2019-04-02,11318.91,23972.14,16053.61,10763.67,272.06,267.31,237.27,160.1,193.23,61.01,1.11771
2019-04-03,11368.06,24139.84,16221.6,10796.32,276.81,267.49,241.1,161.7,192.63,62.03,1.12131
2019-04-04,11356.35,24128.39,16158.93,10791.32,274.56,267.38,240.18,162.04,191.47,62.04,1.12178
2019-04-05,11385.65,24201.02,16269.21,10809.68,277.03,266.85,241.34,162.01,191.67,61.82,1.1221
2019-04-08,11394.33,24213.09,16260.53,10820.87,276.56,266.95,240.87,161.23,191.71,61.56,1.12547
2019-04-09,11429.49,24030.62,16167.15,10876.68,275.13,266.68,238.63,159.33,191.74,61.51,1.12713
2019-04-10,11408.76,24200.03,16251.59,10838.29,277.06,267.5,239.88,159.93,191.02,61.37,1.13028
2019-04-11,11400.54,24275.8,16302.39,10820.5,275.82,266.18,241.25,162.36,189.3,61.92,1.12924
2019-04-12,11344.22,24319.0,16436.75,10734.54,278.8,264.6,242.67,163.44,186.81,62.67,1.13269
2019-04-15,11427.71,24514.68,16514.05,10819.65,278.11,264.32,242.9,163.72,187.02,62.99,1.13507
2019-04-16,11498.81,24599.52,16633.11,10885.39,278.89,264.22,244.12,165.15,186.87,63.61,1.1374
2019-04-17,11495.14,24682.5,16624.21,10881.4,278.93,263.8,245.47,167.11,183.31,64.06,1.14162
2019-04-18,11479.28,24693.07,16697.04,10852.05,280.31,265.49,247.24,167.79,181.53,64.16,1.1405
2019-04-19,11479.28,24693.07,16697.04,10852.05,280.31,265.49,247.24,167.79,181.53,64.16,1.1406399999999999
2019-04-22,11479.28,24693.07,16697.04,10852.05,279.87,264.97,246.95,167.64,181.17,64.06,1.14338
2019-04-23,11590.87,24808.81,16829.77,10963.18,279.33,267.15,247.19,167.3,184.18,63.68,1.1449
2019-04-24,11615.39,24879.97,16782.38,10998.12,275.97,267.49,247.97,166.8,184.53,63.17,1.13896
2019-04-25,11656.5,24821.52,16768.81,11049.19,274.18,267.11,247.71,165.47,185.35,62.97,1.13634
2019-04-26,11691.5,24827.59,16787.42,11087.7,273.74,268.36,248.11,166.06,186.83,63.16,1.13683
2019-04-29,11705.76,24859.31,16802.34,11102.01,273.12,268.53,248.77,165.63,187.41,63.55,1.14019
2019-04-30,11735.16,24904.28,16764.19,11141.66,271.83,270.25,248.19,165.37,187.31,63.31,1.14266
2019-05-01,11735.16,24904.28,16764.19,11141.66,271.39,269.73,248.14,165.57,187.1,63.39,1.14013
2019-05-02,11707.67,24891.2,16744.84,11112.2,269.19,267.61,245.61,165.07,187.31,63.14,1.13899
2019-05-03,11721.89,24890.73,16788.11,11122.73,271.07,269.0,245.97,166.54,188.45,63.29,1.13876
2019-05-06,11676.14,24821.16,16622.77,11093.4,267.41,268.78,243.37,164.18,187.31,62.58,1.13922
2019-05-07,11594.44,24673.01,16564.1,11007.21,262.41,266.25,239.59,161.64,185.68,61.37,1.14118
2019-05-08,11647.0,24669.14,16575.0,11067.61,261.5,266.77,240.8,162.35,186.78,61.18,1.141
2019-05-09,11419.83,24394.69,16274.79,10846.15,256.72,265.04,236.32,158.97,183.73,59.81,1.1378
2019-05-10,11465.43,24371.57,16336.49,10891.25,258.36,265.1,237.37,159.11,183.31,60.02,1.13689
2019-05-13,11330.82,24100.32,16044.81,10777.56,253.14,264.86,233.14,155.58,181.87,59.14,1.13006
2019-05-14,11386.68,24130.18,16201.06,10820.61,256.75,265.63,236.38,157.87,182.7,59.79,1.1313
2019-05-15,11470.12,24169.29,16246.46,10911.93,257.36,267.75,237.68,159.42,183.54,59.92,1.13101
2019-05-16,11679.83,24352.07,16521.64,11117.43,261.93,270.84,241.0,159.71,186.39,60.81,1.12854
2019-05-17,11672.21,24327.91,16463.18,11117.11,260.54,270.45,239.51,159.53,186.19,60.24,1.12803
2019-05-20,11578.95,24178.24,16281.0,11035.06,256.29,269.16,236.76,156.24,184.95,59.44,1.1261
2019-05-21,11638.12,24357.49,16499.94,11071.35,257.72,268.78,238.16,157.63,185.66,59.82,1.12798
2019-05-22,11676.36,24394.21,16567.34,11106.31,257.13,269.46,238.28,156.93,186.97,59.27,1.12524
2019-05-23,11607.16,24209.56,16315.6,11062.97,251.73,268.45,233.02,154.07,187.2,58.43,1.12212
2019-05-24,11685.87,24334.24,16402.72,11141.81,253.27,269.35,234.59,154.5,188.71,58.79,1.12264
2019-05-27,11746.31,24357.29,16464.94,11203.81,254.01,270.06,234.52,155.52,189.11,58.78,1.12375
2019-05-28,11710.9,24370.34,16484.0,11159.23,254.3,268.6,234.59,156.08,188.02,58.63,1.12667
2019-05-29,11550.06,24129.93,16223.43,11009.83,249.66,265.79,230.6,153.36,185.04,57.94,1.1214
2019-05-30,11550.06,24129.93,16223.43,11009.83,250.69,267.34,232.09,154.02,185.23,58.27,1.12226
2019-05-31,11544.54,24069.29,16227.8,11003.36,248.0,265.75,230.1,151.95,183.85,57.56,1.11781
2019-06-03,11632.88,23987.24,16209.85,11110.9,249.98,267.58,231.18,152.31,186.56,57.32,1.11816
2019-06-04,11601.42,24071.46,16234.08,11069.44,253.12,266.19,232.83,154.35,185.74,58.41,1.11751
2019-06-05,11685.24,24199.67,16383.07,11145.38,252.44,268.31,234.41,155.44,186.21,58.26,1.11645
2019-06-06,11701.65,24056.01,16353.43,11170.54,252.41,269.15,233.81,155.0,187.56,57.88,1.11692
2019-06-07,11782.3,24080.58,16498.07,11244.5,254.26,271.86,237.1,156.48,188.4,58.22,1.11953
2019-06-10,11782.3,24080.58,16498.07,11244.5,255.45,271.44,237.51,157.02,188.38,58.61,1.11969
2019-06-11,11883.11,24120.69,16713.16,11331.94,260.69,271.96,239.69,158.26,190.21,58.84,1.12357
2019-06-12,11909.1,24042.48,16694.36,11366.11,259.6,272.7,239.4,157.11,191.13,58.39,1.12421
2019-06-13,11913.51,24104.8,16721.78,11366.68,261.8,272.15,240.11,157.06,191.81,58.38,1.12174
2019-06-14,11891.1,23991.5,16614.01,11357.0,260.0,271.35,239.11,156.82,191.41,58.06,1.11959
2019-06-17,11899.36,23911.27,16639.35,11363.98,258.56,270.63,239.56,157.1,191.34,58.18,1.12116
2019-06-18,12055.62,24023.09,16834.94,11518.73,264.84,273.31,243.96,160.43,195.24,58.9,1.11983
2019-06-19,12024.03,24038.93,16874.13,11475.72,263.5,272.05,244.08,160.43,196.0,59.44,1.11682
2019-06-20,12054.39,24124.01,16901.41,11506.63,265.27,273.07,246.32,161.28,196.93,59.04,1.10765
2019-06-21,11983.34,24096.25,16789.45,11439.31,264.7,272.03,244.96,161.14,194.09,58.93,1.1102400000000001
2019-06-24,11955.46,24064.18,16759.39,11411.14,263.95,271.98,245.19,160.55,194.22,58.64,1.10804
2019-06-25,11956.7,23961.99,16741.74,11416.29,264.8,271.21,245.06,159.63,194.79,58.49,1.10903
2019-06-26,11880.9,23992.11,16679.42,11335.55,264.94,268.47,243.7,159.98,192.44,58.78,1.11235
2019-06-27,11914.67,24165.97,16758.0,11362.09,264.23,267.65,242.86,161.41,193.5,58.93,1.11008
2019-06-28,11977.38,24278.96,16936.27,11409.03,267.07,269.3,244.72,163.17,194.42,59.26,1.11039
2019-07-01,12057.62,24376.23,17063.38,11484.24,268.81,269.91,246.72,163.68,196.44,59.75,1.11511
2019-07-02,12118.36,24290.35,17090.45,11552.94,267.9,273.66,247.17,163.82,197.13,60.02,1.11353
2019-07-03,12175.8,24393.44,17201.01,11603.56,268.49,277.07,248.79,165.46,199.08,60.72,1.11307
2019-07-04,12179.17,24380.82,17213.34,11605.9,267.63,276.86,248.8,165.74,198.49,61.14,1.11125
2019-07-05,12069.25,24287.97,16963.3,11513.4,263.38,275.44,244.4,165.34,197.13,61.11,1.11311
2019-07-08,12088.96,24175.99,16956.45,11538.9,264.22,277.27,244.06,165.38,195.87,60.8,1.11395
2019-07-09,12043.18,23950.83,16797.71,11510.35,260.04,275.65,241.97,164.51,195.99,60.49,1.11306
2019-07-10,12018.1,23909.24,16787.26,11482.75,260.56,274.56,241.63,163.66,195.64,60.39,1.11424
2019-07-11,11953.83,23871.81,16781.34,11408.22,258.88,274.05,241.16,163.91,194.01,60.48,1.11401
2019-07-12,11838.27,23847.43,16788.07,11271.21,261.33,273.89,242.72,165.23,190.92,60.57,1.1092
2019-07-15,11894.53,23908.8,16819.6,11332.32,262.99,274.22,244.25,165.19,191.78,60.62,1.10872
2019-07-16,11924.37,23822.67,16809.38,11369.96,264.9,274.55,246.19,166.6,192.98,60.94,1.10801
2019-07-17,12030.79,23786.18,16877.95,11486.0,263.16,275.68,245.54,165.64,193.74,60.36,1.10852
2019-07-18,12094.5,23578.45,16794.69,11575.5,260.82,276.89,243.39,165.53,195.06,60.17,1.10785
2019-07-19,12028.67,23602.37,16858.47,11488.38,262.52,276.95,245.26,165.86,194.76,59.94,1.10206
2019-07-22,12015.25,23523.1,16843.66,11475.57,263.19,277.18,245.26,166.71,195.9,59.7,1.10088
2019-07-23,12074.37,23709.37,17008.7,11519.38,268.06,278.73,248.91,168.6,196.92,60.48,1.09849
2019-07-24,12016.24,23618.88,16992.12,11454.22,267.14,277.58,249.29,169.1,196.75,60.23,1.09804
2019-07-25,11985.79,23645.17,16999.23,11416.99,264.77,276.05,247.39,167.81,196.97,59.87,1.10343
2019-07-26,12094.91,23677.56,17062.16,11536.24,262.93,277.77,249.05,168.33,198.4,59.63,1.10559
2019-07-29,12108.89,23759.12,17078.74,11549.42,263.25,279.55,248.31,167.47,199.1,59.55,1.10526
2019-07-30,12027.05,23701.45,16961.18,11470.52,259.78,276.79,244.17,164.48,196.68,58.37,1.10486
2019-07-31,12064.45,23748.71,16977.93,11511.67,259.63,276.94,244.55,165.32,197.41,58.4,1.10189
2019-08-01,12064.45,23748.71,16977.93,11511.67,257.13,280.12,245.81,166.78,199.12,58.83,1.09856
2019-08-02,11937.15,23632.55,16773.66,11392.33,247.65,276.0,237.99,160.54,197.16,57.04,1.09124
2019-08-05,11687.61,23347.61,16384.31,11157.43,241.32,269.31,231.99,155.61,193.27,55.71,1.08973
2019-08-06,11642.45,23407.82,16348.38,11108.68,239.28,267.76,231.49,155.79,192.44,55.36,1.09342
2019-08-07,11633.24,23422.32,16382.68,11092.69,238.94,269.98,232.72,157.36,192.69,55.11,1.09102
2019-08-08,11871.42,23560.14,16601.21,11340.52,244.62,273.82,237.44,159.64,197.27,55.92,1.09342
2019-08-09,11869.44,23604.24,16529.86,11348.0,240.87,273.37,234.97,157.77,197.62,55.12,1.08986
